Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
343	28	0.919888268	7.12904816	0	0	0	0	0	0.001	0	1000	0	0	3
344	28	0.92	7.14983256	0	0	0	0	0	0.001	0	1000	0	0	3
345	28	0.923279204	7.17061696	0	0	0	0	0	0.001	0	1000	0	0	3
346	28	0.92623789	7.19140135	0	0	0	0	0	0.001	0	1000	0	0	3
347	28	0.929223113	7.21218575	0	0	0	0	0	0.001	0	1000	0	0	3
348	29	0.93	7.23297015	0	0	0	0	0	0.001	0	1000	0	0	3
349	29	0.933100153	7.25375454	0	0	0	0	0	0.001	0	1000	0	0	3
350	29	0.936243685	7.27453894	0	0	0	0	0	0.001	0	1000	0	0	3
351	29	0.939352263	7.29532334	0	0	0	0	0	0.001	0	1000	0	0	3
352	29	0.94	7.31610773	0	0	0	0	0	0.001	0	1000	0	0	3
353	29	0.943196009	7.33689213	0	0	0	0	0	0.001	0	1000	0	0	3
354	29	0.946427393	7.35767653	0	0	0	0	0	0.001	0	1000	0	0	3
355	29	0.94963135	7.37846093	0	0	0	0	0	0.001	0	1000	0	0	3
356	29	0.95	7.39924532	0	0	0	0	0	0.001	0	1000	0	0	3
357	29	0.953242912	7.42002972	0	0	0	0	0	0.001	0	1000	0	0	3
358	29	0.956504418	7.44081412	0	0	0	0	0	0.001	0	1000	0	0	3
359	29	0.959836764	7.46159851	0	0	0	0	0	0.001	0	1000	0	0	3
360	30	0.96	7.48238291	0	0	0	0	0	0.001	0	1000	0	0	3
361	30	0.96335262	7.50316731	0	0	0	0	0	0.001	0	1000	0	0	3
362	30	0.966692731	7.5239517	0	0	0	0	0	0.001	0	1000	0	0	3
363	30	0.97	7.5447361	0	0	0	0	0	0.001	0	1000	0	0	3
364	30	0.973307417	7.5655205	0	0	0	0	0	0.001	0	1000	0	0	3
365	30	0.976598976	7.58630489	0	0	0	0	0	0.001	0	1000	0	0	3
366	30	0.97987219	7.60708929	0	0	0	0	0	0.001	0	1000	0	0	3
367	30	0.98	7.62787369	0	0	0	0	0	0.001	0	1000	0	0	3
368	30	0.983285702	7.64865809	0	0	0	0	0	0.001	0	1000	0	0	3
369	30	0.986590331	7.66944248	0	0	0	0	0	0.001	0	1000	0	0	3
370	30	0.989891539	7.69022688	0	0	0	0	0	0.001	0	1000	0	0	3
371	30	0.99	7.71101128	0	0	0	0	0	0.001	0	1000	0	0	3
372	30	0.993274648	7.73179567	0	0	0	0	0	0.001	0	1000	0	0	3
373	31	0.996500089	7.75258007	0	0	0	0	0	0.001	0	1000	0	0	3
374	31	0.999907977	7.77336447	0	0	0	0	0	0.001	0	1000	0	0	3
375	31	1	7.79414886	0	0	0	0	0	0.001	0	1000	0	0	3
