Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
1138	100	1.88038998	12.5588908	293.198682	293.198618	293.19857	293.198682	2.91926886e-05	8.37448556e-05	0	100	0	0	3
1139	100	1.88204993	12.5699267	293.198689	293.198618	293.19857	293.198689	2.91926886e-05	8.37448556e-05	0	100	0	0	3
1140	100	1.8837221	12.5809627	293.198697	293.198619	293.19857	293.198697	2.91926886e-05	8.37448556e-05	0	100	0	0	3
1141	100	1.8854081	12.5919986	293.198703	293.19862	293.19857	293.198703	2.91926886e-05	8.37448556e-05	0	100	0	0	3
1142	100	1.88710914	12.6030345	293.198714	293.198621	293.19857	293.198714	2.91926886e-05	8.37448556e-05	0	100	0	0	3
1143	100	1.88882946	12.6140705	293.198719	293.198623	293.19857	293.198719	2.91926886e-05	8.37448556e-05	0	100	0	0	3
1144	100	1.89053774	12.6251064	293.198721	293.198624	293.19857	293.198721	2.91926886e-05	8.37448556e-05	0	100	0	0	3
1145	100	1.89223067	12.6361423	293.198722	293.198625	293.19857	293.198722	2.91926886e-05	8.37448556e-05	0	100	0	0	3
1146	100	1.89391686	12.6471783	293.19872	293.198627	293.19857	293.198722	2.91926886e-05	8.37448556e-05	0	100	0	0	3
1147	101	1.89559741	12.6582142	293.198718	293.198628	293.19857	293.198722	2.91926886e-05	8.37448556e-05	0	100	0	0	3
1148	101	1.89727386	12.6692501	293.198711	293.198629	293.19857	293.198722	2.91926886e-05	8.37448556e-05	0	100	0	0	3
1149	101	1.89894906	12.6802861	293.198702	293.198631	293.19857	293.198722	2.91926886e-05	8.37448556e-05	0	100	0	0	3
1150	101	1.9	12.691322	293.198688	293.198632	293.19857	293.198722	2.91926886e-05	8.37448556e-05	0	100	0	0	3
1151	101	1.90167911	12.7023579	293.19868	293.198634	293.19857	293.198722	2.91926886e-05	8.37448556e-05	0	100	0	0	3
1152	101	1.90336403	12.7133939	293.198674	293.198635	293.19857	293.198722	2.91926886e-05	8.37448556e-05	0	100	0	0	3
1153	101	1.90505718	12.7244298	293.198669	293.198637	293.19857	293.198722	2.91926886e-05	8.37448556e-05	0	100	0	0	3
1154	101	1.90676092	12.7354657	293.198665	293.198639	293.19857	293.198722	2.91926886e-05	8.37448556e-05	0	100	0	0	3
1155	101	1.90847722	12.7465017	293.198666	293.198641	293.19857	293.198722	2.91579022e-05	8.37448556e-05	0	100	0	0	3
1156	101	1.9102107	12.7575376	293.198667	293.198643	293.19857	293.198722	2.90247765e-05	8.37448556e-05	0	100	0	0	3
1157	101	1.91192977	12.7685735	293.198668	293.198645	293.198571	293.198722	2.87410793e-05	8.37448556e-05	0	100	0	0	3
1158	101	1.91363584	12.7796095	293.198664	293.198647	293.198573	293.198722	2.9800192e-05	8.37448556e-05	0	100	0	0	3
1159	102	1.91532652	12.7906454	293.198661	293.198649	293.198574	293.198722	3.17606491e-05	8.37448556e-05	0	100	0	0	3
1160	102	1.91700783	12.8016813	293.198653	293.198651	293.198574	293.198722	3.34503346e-05	8.37448556e-05	0	100	0	0	3
1161	102	1.9186818	12.8127173	293.198646	293.198653	293.198574	293.198722	3.49745969e-05	8.37448556e-05	0	100	0	0	3
1162	102	1.92035043	12.8237532	293.198635	293.198654	293.198574	293.198722	3.62973252e-05	8.37448556e-05	0	100	0	0	3
1163	102	1.92201681	12.8347891	293.198623	293.198655	293.198574	293.198722	3.73289087e-05	8.37448556e-05	0	100	0	0	3
1164	102	1.92368363	12.8458251	293.198611	293.198656	293.198574	293.198722	3.81011526e-05	8.37448556e-05	0	100	0	0	3
1165	102	1.92535339	12.856861	293.198599	293.198656	293.198574	293.198722	3.86191559e-05	8.37448556e-05	0	100	0	0	3
1166	102	1.92702914	12.8678969	293.198588	293.198656	293.198574	293.198722	3.89000827e-05	8.37448556e-05	0	100	0	0	3
1167	102	1.92871355	12.8789328	293.198579	293.198657	293.198577	293.198722	3.89562748e-05	8.37448556e-05	0	100	0	0	3
1168	102	1.93040939	12.8899688	293.198575	293.198656	293.198575	293.198722	3.89562748e-05	8.37448556e-05	0	100	0	0	3
1169	102	1.93212349	12.9010047	293.198574	293.198656	293.198574	293.198722	3.89562748e-05	8.37448556e-05	0	100	0	0	3
1170	102	1.93385614	12.9120406	293.198573	293.198656	293.198573	293.198722	3.89562748e-05	8.37448556e-05	0	100	0	0	3
1171	102	1.93557779	12.9230766	293.198573	293.198656	293.198573	293.198722	3.89562748e-05	8.37448556e-05	0	100	0	0	3
1172	102	1.93727741	12.9341125	293.198575	293.198655	293.198573	293.198722	3.89562748e-05	8.37448556e-05	0	100	0	0	3
1173	103	1.93895683	12.9451484	293.198576	293.198654	293.198573	293.198722	3.89562748e-05	8.37448556e-05	0	100	0	0	3
1174	103	1.94061781	12.9561844	293.198577	293.198653	293.198573	293.198722	3.89562748e-05	8.37448556e-05	0	100	0	0	3
1175	103	1.94226285	12.9672203	293.19858	293.198652	293.198573	293.198722	3.89562748e-05	8.37448556e-05	0	100	0	0	3
1176	103	1.9439025	12.9782562	293.198577	293.198651	293.198573	293.198722	3.89562748e-05	8.37448556e-05	0	100	0	0	3
1177	103	1.94553113	12.9892922	293.198578	293.198649	293.198573	293.198722	3.89562748e-05	8.37448556e-05	0	100	0	0	3
1178	103	1.94716025	13.0003281	293.198578	293.198648	293.198573	293.198722	3.89562748e-05	8.37448556e-05	0	100	0	0	3
1179	103	1.94879212	13.011364	293.198578	293.198646	293.198573	293.198722	3.89562748e-05	8.37448556e-05	0	100	0	0	3
1180	103	1.95042822	13.0224	293.19858	293.198644	293.198573	293.198722	3.89562748e-05	8.37448556e-05	0	100	0	0	3
1181	103	1.95207132	13.0334359	293.198582	293.198642	293.198573	293.198722	3.88233116e-05	8.37448556e-05	0	100	0	0	3
1182	103	1.9537237	13.0444718	293.198587	293.198641	293.198573	293.198722	3.88233116e-05	8.37448556e-05	0	100	0	0	3
1183	103	1.95538793	13.0555078	293.198592	293.198639	293.198573	293.198722	3.86253946e-05	8.37448556e-05	0	100	0	0	3
1184	104	1.95706653	13.0665437	293.198599	293.198637	293.198573	293.198722	3.81543323e-05	8.37448556e-05	0	100	0	0	3
1185	104	1.95876146	13.0775796	293.198611	293.198635	293.198573	293.198722	3.74076987e-05	8.37448556e-05	0	100	0	0	3
1186	104	1.96047863	13.0886156	293.198624	293.198634	293.198573	293.198722	3.64532038e-05	8.37448556e-05	0	100	0	0	3
1187	104	1.96217947	13.0996515	293.198636	293.198632	293.198573	293.198722	3.52714417e-05	8.37448556e-05	0	100	0	0	3
1188	104	1.96385973	13.1106874	293.198647	293.198631	293.198573	293.198722	3.40096094e-05	8.37448556e-05	0	100	0	0	3
1189	104	1.96552097	13.1217234	293.198654	293.198629	293.198573	293.198722	3.27220059e-05	8.37448556e-05	0	100	0	0	3
1190	104	1.96716726	13.1327593	293.198661	293.198628	293.198573	293.198722	3.13544379e-05	8.37448556e-05	0	100	0	0	3
1191	104	1.96880115	13.1437952	293.198665	293.198627	293.198573	293.19872	2.998001e-05	8.37448556e-05	0	100	0	0	3
1192	104	1.97042657	13.1548312	293.198671	293.198625	293.198573	293.198718	3.10498858e-05	8.37448556e-05	0	100	0	0	3
1193	105	1.97205384	13.1658671	293.198676	293.198625	293.198573	293.198711	3.19929294e-05	8.37448556e-05	0	100	0	0	3
1194	105	1.97368502	13.176903	293.198681	293.198624	293.198573	293.198702	3.26718302e-05	8.37448556e-05	0	100	0	0	3
1195	105	1.97532063	13.187939	293.198686	293.198623	293.198573	293.198688	3.30651842e-05	8.37448556e-05	0	100	0	0	3
1196	105	1.9769624	13.1989749	293.198692	293.198624	293.198573	293.198692	3.30651842e-05	8.37448556e-05	0	100	0	0	3
1197	105	1.9786128	13.2100108	293.198698	293.198624	293.198573	293.198698	3.30651842e-05	8.37448556e-05	0	100	0	0	3
1198	105	1.98027419	13.2210467	293.198705	293.198625	293.198573	293.198705	3.30651842e-05	8.37448556e-05	0	100	0	0	3
1199	105	1.98194752	13.2320827	293.198713	293.198626	293.198573	293.198713	3.30651842e-05	8.37448556e-05	0	100	0	0	3
1200	105	1.98363432	13.2431186	293.198721	293.198627	293.198573	293.198721	3.30651842e-05	8.37448556e-05	0	100	0	0	3
1201	106	1.98533542	13.2541545	293.198726	293.198629	293.198573	293.198726	3.30651842e-05	8.37448556e-05	0	100	0	0	3
1202	106	1.98705201	13.2651905	293.198732	293.19863	293.198573	293.198732	3.30651842e-05	8.37448556e-05	0	100	0	0	3
1203	106	1.98875971	13.2762264	293.198737	293.198632	293.198573	293.198737	3.30651842e-05	8.37448556e-05	0	100	0	0	3
1204	106	1.99045845	13.2872623	293.198736	293.198633	293.198573	293.198737	3.30651842e-05	8.37448556e-05	0	100	0	0	3
1205	106	1.99214933	13.2982983	293.198732	293.198635	293.198573	293.198737	3.30651842e-05	8.37448556e-05	0	100	0	0	3
1206	106	1.99383423	13.3093342	293.198726	293.198636	293.198573	293.198737	3.30651842e-05	8.37448556e-05	0	100	0	0	3
1207	106	1.99551575	13.3203701	293.198719	293.198638	293.198573	293.198737	3.30651842e-05	8.37448556e-05	0	100	0	0	3
1208	106	1.99719505	13.3314061	293.198709	293.198639	293.198573	293.198737	3.30651842e-05	8.37448556e-05	0	100	0	0	3
1209	106	1.99887651	13.342442	293.1987	293.198641	293.198573	293.198737	3.30651842e-05	8.37448556e-05	0	100	0	0	3
1210	107	2	13.3534779	293.198685	293.198642	293.198573	293.198737	3.30651842e-05	8.37448556e-05	0	100	0	0	3
1211	107	2.00169052	13.3645139	293.198677	293.198644	293.198573	293.198737	3.30651842e-05	8.37448556e-05	0	100	0	0	3
1212	107	2.00338979	13.3755498	293.19867	293.198646	293.198573	293.198737	3.30651842e-05	8.37448556e-05	0	100	0	0	3
1213	107	2.00510003	13.3865857	293.198667	293.198648	293.198573	293.198737	3.29886503e-05	8.37448556e-05	0	100	0	0	3
1214	107	2.00682438	13.3976217	293.198666	293.19865	293.198573	293.198737	3.27984526e-05	8.37448556e-05	0	100	0	0	3
1215	107	2.00855178	13.4086576	293.198666	293.198652	293.198573	293.198737	3.24930038e-05	8.37448556e-05	0	100	0	0	3
1216	107	2.01026496	13.4196935	293.198665	293.198654	293.198573	293.198737	3.20753172e-05	8.37448556e-05	0	100	0	0	3
1217	107	2.01196545	13.4307295	293.19866	293.198656	293.198575	293.198737	3.26160487e-05	8.37448556e-05	0	100	0	0	3
1218	107	2.01365099	13.4417654	293.198656	293.198658	293.198576	293.198737	3.4430396e-05	8.37448556e-05	0	100	0	0	3
1219	107	2.01532801	13.4528013	293.198648	293.198659	293.198577	293.198737	3.60101487e-05	8.37448556e-05	0	100	0	0	3
1220	108	2.0169984	13.4638373	293.198641	293.198661	293.198577	293.198737	3.73872904e-05	8.37448556e-05	0	100	0	0	3
1221	108	2.01866407	13.4748732	293.198628	293.198662	293.198577	293.198737	3.8420988e-05	8.37448556e-05	0	100	0	0	3
1222	108	2.02032709	13.4859091	293.198616	293.198663	293.198578	293.198737	3.92509239e-05	8.37448556e-05	0	100	0	0	3
1223	108	2.02199126	13.4969451	293.198604	293.198663	293.198578	293.198737	3.97828248e-05	8.37448556e-05	0	100	0	0	3
1224	108	2.0236593	13.507981	293.198592	293.198663	293.198578	293.198737	4.00421812e-05	8.37448556e-05	0	100	0	0	3
1225	108	2.02533395	13.5190169	293.198581	293.198664	293.19858	293.198737	4.00475689e-05	8.37448556e-05	0	100	0	0	3
1226	108	2.02701794	13.5300528	293.198571	293.198663	293.198571	293.198737	4.00475689e-05	8.37448556e-05	0	100	0	0	3
1227	108	2.02871408	13.5410888	293.198567	293.198663	293.198567	293.198737	4.00475689e-05	8.37448556e-05	0	100	0	0	3
1228	108	2.03042924	13.5521247	293.198564	293.198662	293.198564	293.198737	4.00475689e-05	8.37448556e-05	0	100	0	0	3
1229	108	2.0321641	13.5631606	293.198564	293.198662	293.198564	293.198737	4.00475689e-05	8.37448556e-05	0	100	0	0	3
1230	108	2.03387978	13.5741966	293.198565	293.198661	293.198564	293.198737	4.00475689e-05	8.37448556e-05	0	100	0	0	3
1231	109	2.03557305	13.5852325	293.198567	293.19866	293.198564	293.198737	4.00475689e-05	8.37448556e-05	0	100	0	0	3
1232	109	2.03724585	13.5962684	293.198569	293.198659	293.198564	293.198737	4.00475689e-05	8.37448556e-05	0	100	0	0	3
1233	109	2.03889975	13.6073044	293.198571	293.198657	293.198564	293.198737	4.00475689e-05	8.37448556e-05	0	100	0	0	3
1234	109	2.04053778	13.6183403	293.198572	293.198656	293.198564	293.198737	4.00475689e-05	8.37448556e-05	0	100	0	0	3
1235	109	2.04216328	13.6293762	293.198574	293.198654	293.198564	293.198737	4.00475689e-05	8.37448556e-05	0	100	0	0	3
1236	109	2.04378753	13.6404122	293.198574	293.198652	293.198564	293.198737	4.00475689e-05	8.37448556e-05	0	100	0	0	3
1237	109	2.04540878	13.6514481	293.198576	293.19865	293.198564	293.198737	4.00475689e-05	8.37448556e-05	0	100	0	0	3
1238	109	2.04703364	13.662484	293.198578	293.198648	293.198564	293.198737	4.00475689e-05	8.37448556e-05	0	100	0	0	3
1239	109	2.04866371	13.67352	293.198581	293.198646	293.198564	293.198737	4.00475689e-05	8.37448556e-05	0	100	0	0	3
1240	109	2.05030123	13.6845559	293.198585	293.198644	293.198564	293.198737	4.00475689e-05	8.37448556e-05	0	100	0	0	3
1241	109	2.05194889	13.6955918	293.198591	293.198642	293.198564	293.198737	3.94806242e-05	8.37448556e-05	0	100	0	0	3
1242	109	2.05360859	13.7066278	293.198599	293.19864	293.198564	293.198737	3.91305509e-05	8.37448556e-05	0	100	0	0	3
1243	110	2.05528285	13.7176637	293.198608	293.198638	293.198564	293.198737	3.84781384e-05	8.37448556e-05	0	100	0	0	3
1244	110	2.05697348	13.7286996	293.198621	293.198636	293.198564	293.198737	3.75320931e-05	8.37448556e-05	0	100	0	0	3
1245	110	2.05868615	13.7397356	293.198635	293.198635	293.198564	293.198737	3.63127204e-05	8.37448556e-05	0	100	0	0	3
1246	110	2.06038939	13.7507715	293.198648	293.198633	293.198564	293.198737	3.49890526e-05	8.37448556e-05	0	100	0	0	3
1247	110	2.06207259	13.7618074	293.19866	293.198632	293.198564	293.198737	3.35355516e-05	8.37448556e-05	0	100	0	0	3
1248	110	2.06373733	13.7728434	293.198667	293.19863	293.198564	293.198737	3.33351867e-05	8.37448556e-05	0	100	0	0	3
1249	110	2.06538721	13.7838793	293.198674	293.198629	293.198564	293.198736	3.47891019e-05	8.37448556e-05	0	100	0	0	3
1250	110	2.06702574	13.7949152	293.198682	293.198627	293.198564	293.198732	3.60236493e-05	8.37448556e-05	0	100	0	0	3
1251	110	2.06866249	13.8059512	293.198684	293.198626	293.198564	293.198726	3.7132394e-05	8.37448556e-05	0	100	0	0	3
1252	110	2.07029281	13.8169871	293.198689	293.198626	293.198564	293.198719	3.79934322e-05	8.37448556e-05	0	100	0	0	3
1253	110	2.07192755	13.828023	293.198693	293.198625	293.198564	293.198709	3.85941618e-05	8.37448556e-05	0	100	0	0	3
1254	110	2.07356862	13.8390589	293.198698	293.198625	293.198564	293.1987	3.88789226e-05	8.37448556e-05	0	100	0	0	3
1255	110	2.07521641	13.8500949	293.198703	293.198625	293.198564	293.198703	3.88789226e-05	8.37448556e-05	0	100	0	0	3
1256	111	2.07687315	13.8611308	293.198709	293.198626	293.198564	293.198709	3.88789226e-05	8.37448556e-05	0	100	0	0	3
1257	111	2.07854077	13.8721667	293.198716	293.198626	293.198564	293.198716	3.88789226e-05	8.37448556e-05	0	100	0	0	3
1258	111	2.08022039	13.8832027	293.198723	293.198628	293.198564	293.198723	3.88789226e-05	8.37448556e-05	0	100	0	0	3
1259	111	2.08191349	13.8942386	293.198731	293.198629	293.198564	293.198731	3.88789226e-05	8.37448556e-05	0	100	0	0	3
1260	111	2.08362081	13.9052745	293.198738	293.198631	293.198564	293.198738	3.88789226e-05	8.37448556e-05	0	100	0	0	3
1261	111	2.08534005	13.9163105	293.198741	293.198632	293.198564	293.198741	3.88789226e-05	8.37448556e-05	0	100	0	0	3
1262	111	2.08704366	13.9273464	293.198742	293.198634	293.198564	293.198742	3.88789226e-05	8.37448556e-05	0	100	0	0	3
1263	111	2.08873952	13.9383823	293.198742	293.198636	293.198564	293.198742	3.88789226e-05	8.37448556e-05	0	100	0	0	3
1264	111	2.09042747	13.9494183	293.198736	293.198638	293.198564	293.198742	3.88789226e-05	8.37448556e-05	0	100	0	0	3
1265	111	2.09211006	13.9604542	293.198728	293.198639	293.198564	293.198742	3.88789226e-05	8.37448556e-05	0	100	0	0	3
1266	111	2.09378996	13.9714901	293.198718	293.198641	293.198564	293.198742	3.88789226e-05	8.37448556e-05	0	100	0	0	3
1267	111	2.0954696	13.9825261	293.198707	293.198643	293.198564	293.198742	3.88789226e-05	8.37448556e-05	0	100	0	0	3
1268	111	2.09715184	13.993562	293.198697	293.198644	293.198564	293.198742	3.88789226e-05	8.37448556e-05	0	100	0	0	3
1269	111	2.09883916	14.0045979	293.198687	293.198646	293.198564	293.198742	3.88789226e-05	8.37448556e-05	0	100	0	0	3
1270	112	2.1	14.0156339	293.198673	293.198648	293.198564	293.198742	3.88789226e-05	8.37448556e-05	0	100	0	0	3
1271	112	2.10170202	14.0266698	293.198665	293.19865	293.198564	293.198742	3.86391532e-05	8.37448556e-05	0	100	0	0	3
1272	112	2.10341606	14.0377057	293.198662	293.198652	293.198564	293.198742	3.82572547e-05	8.37448556e-05	0	100	0	0	3
1273	112	2.10514841	14.0487417	293.198661	293.198654	293.198564	293.198742	3.76895214e-05	8.37448556e-05	0	100	0	0	3
1274	112	2.10687004	14.0597776	293.19866	293.198656	293.198564	293.198742	3.69871163e-05	8.37448556e-05	0	100	0	0	3
1275	112	2.10857795	14.0708135	293.198656	293.198658	293.198565	293.198742	3.61948231e-05	8.37448556e-05	0	100	0	0	3
1276	112	2.11026912	14.0818495	293.198652	293.19866	293.198567	293.198742	3.53930665e-05	8.37448556e-05	0	100	0	0	3
1277	112	2.11194795	14.0928854	293.198648	293.198662	293.198569	293.198742	3.7189564e-05	8.37448556e-05	0	100	0	0	3
1278	112	2.11361803	14.1039213	293.19864	293.198663	293.198571	293.198742	3.873938e-05	8.37448556e-05	0	100	0	0	3
1279	112	2.11528154	14.1149573	293.198633	293.198665	293.198572	293.198742	4.00760312e-05	8.37448556e-05	0	100	0	0	3
1280	112	2.11694057	14.1259932	293.198622	293.198666	293.198574	293.198742	4.11423202e-05	8.37448556e-05	0	100	0	0	3
1281	112	2.11859825	14.1370291	293.19861	293.198666	293.198574	293.198742	4.18755087e-05	8.37448556e-05	0	100	0	0	3
1282	113	2.12025642	14.148065	293.198598	293.198667	293.198576	293.198742	4.23535725e-05	8.37448556e-05	0	100	0	0	3
1283	113	2.12191906	14.159101	293.198587	293.198667	293.198578	293.198742	4.254623e-05	8.37448556e-05	0	100	0	0	3
1284	113	2.12358877	14.1701369	293.198577	293.198667	293.198577	293.198742	4.254623e-05	8.37448556e-05	0	100	0	0	3
1285	113	2.12526841	14.1811728	293.198568	293.198667	293.198568	293.198742	4.254623e-05	8.37448556e-05	0	100	0	0	3
1286	113	2.12696072	14.1922088	293.198567	293.198666	293.198567	293.198742	4.254623e-05	8.37448556e-05	0	100	0	0	3
1287	113	2.12867228	14.2032447	293.198564	293.198666	293.198564	293.198742	4.254623e-05	8.37448556e-05	0	100	0	0	3
1288	113	2.13040392	14.2142806	293.198564	293.198665	293.198564	293.198742	4.254623e-05	8.37448556e-05	0	100	0	0	3
1289	113	2.13211974	14.2253166	293.198566	293.198664	293.198564	293.198742	4.254623e-05	8.37448556e-05	0	100	0	0	3
1290	113	2.13381274	14.2363525	293.198569	293.198663	293.198564	293.198742	4.254623e-05	8.37448556e-05	0	100	0	0	3
1291	113	2.13548499	14.2473884	293.198572	293.198661	293.198564	293.198742	4.254623e-05	8.37448556e-05	0	100	0	0	3
1292	113	2.13713824	14.2584244	293.198574	293.19866	293.198564	293.198742	4.254623e-05	8.37448556e-05	0	100	0	0	3
1293	113	2.13877568	14.2694603	293.198576	293.198658	293.198564	293.198742	4.254623e-05	8.37448556e-05	0	100	0	0	3
1294	113	2.14040061	14.2804962	293.198578	293.198656	293.198564	293.198742	4.254623e-05	8.37448556e-05	0	100	0	0	3
1295	114	2.14202449	14.2915322	293.19858	293.198654	293.198564	293.198742	4.254623e-05	8.37448556e-05	0	100	0	0	3
1296	114	2.14364691	14.3025681	293.198582	293.198652	293.198564	293.198742	4.254623e-05	8.37448556e-05	0	100	0	0	3
1297	114	2.14527291	14.313604	293.198584	293.19865	293.198564	293.198742	4.254623e-05	8.37448556e-05	0	100	0	0	3
1298	114	2.14690344	14.32464	293.198588	293.198648	293.198564	293.198742	4.254623e-05	8.37448556e-05	0	100	0	0	3
1299	114	2.14854145	14.3356759	293.198592	293.198645	293.198564	293.198742	4.254623e-05	8.37448556e-05	0	100	0	0	3
1300	114	2.15018948	14.3467118	293.1986	293.198643	293.198564	293.198742	4.25048715e-05	8.37448556e-05	0	100	0	0	3
1301	114	2.1518495	14.3577478	293.198609	293.198641	293.198564	293.198742	4.15799731e-05	8.37448556e-05	0	100	0	0	3
1302	114	2.15352352	14.3687837	293.198618	293.198639	293.198564	293.198742	4.07490616e-05	8.37448556e-05	0	100	0	0	3
1303	114	2.15521387	14.3798196	293.198632	293.198638	293.198564	293.198742	3.95960802e-05	8.37448556e-05	0	100	0	0	3
1304	114	2.15692603	14.3908556	293.198646	293.198636	293.198564	293.198742	3.81856214e-05	8.37448556e-05	0	100	0	0	3
1305	114	2.15863355	14.4018915	293.198658	293.198634	293.198564	293.198742	3.66050597e-05	8.37448556e-05	0	100	0	0	3
1306	114	2.16032104	14.4129274	293.198668	293.198633	293.198564	293.198742	3.49159425e-05	8.37448556e-05	0	100	0	0	3
1307	115	2.16199054	14.4239634	293.198674	293.198631	293.198564	293.198742	3.60093272e-05	8.37448556e-05	0	100	0	0	3
1308	115	2.1636452	14.4349993	293.198681	293.19863	293.198564	293.198742	3.73928132e-05	8.37448556e-05	0	100	0	0	3
1309	115	2.1652883	14.4460352	293.198687	293.198629	293.198564	293.198736	3.86470299e-05	8.37448556e-05	0	100	0	0	3
1310	115	2.16693049	14.4570712	293.198691	293.198627	293.198564	293.198728	3.96743875e-05	8.37448556e-05	0	100	0	0	3
1311	115	2.16857341	14.4681071	293.198695	293.198627	293.198564	293.198718	4.04374608e-05	8.37448556e-05	0	100	0	0	3
1312	115	2.17021814	14.479143	293.198698	293.198626	293.198564	293.198707	4.0910798e-05	8.37448556e-05	0	100	0	0	3
1313	115	2.17186699	14.4901789	293.198701	293.198626	293.198564	293.198701	4.1078048e-05	8.37448556e-05	0	100	0	0	3
1314	115	2.17352279	14.5012149	293.198705	293.198626	293.198564	293.198705	4.1078048e-05	8.37448556e-05	0	100	0	0	3
1315	115	2.17518766	14.5122508	293.19871	293.198627	293.198564	293.19871	4.1078048e-05	8.37448556e-05	0	100	0	0	3
1316	115	2.17686318	14.5232867	293.198717	293.198628	293.198564	293.198717	4.1078048e-05	8.37448556e-05	0	100	0	0	3
1317	115	2.17855122	14.5343227	293.198724	293.198629	293.198564	293.198724	4.1078048e-05	8.37448556e-05	0	100	0	0	3
1318	115	2.18025329	14.5453586	293.19873	293.198631	293.198564	293.19873	4.1078048e-05	8.37448556e-05	0	100	0	0	3
1319	115	2.18197045	14.5563945	293.198736	293.198632	293.198564	293.198736	4.1078048e-05	8.37448556e-05	0	100	0	0	3
1320	116	2.18368159	14.5674305	293.19874	293.198634	293.198564	293.19874	4.1078048e-05	8.37448556e-05	0	100	0	0	3
1321	116	2.18537716	14.5784664	293.198742	293.198636	293.198564	293.198742	4.1078048e-05	8.37448556e-05	0	100	0	0	3
1322	116	2.18706477	14.5895023	293.198739	293.198638	293.198564	293.198742	4.1078048e-05	8.37448556e-05	0	100	0	0	3
1323	116	2.18874563	14.6005383	293.198733	293.19864	293.198564	293.198742	4.1078048e-05	8.37448556e-05	0	100	0	0	3
1324	116	2.19042141	14.6115742	293.198725	293.198642	293.198564	293.198742	4.1078048e-05	8.37448556e-05	0	100	0	0	3
1325	116	2.19209473	14.6226101	293.198716	293.198644	293.198564	293.198742	4.1078048e-05	8.37448556e-05	0	100	0	0	3
1326	116	2.1937681	14.6336461	293.198705	293.198645	293.198564	293.198742	4.1078048e-05	8.37448556e-05	0	100	0	0	3
1327	116	2.19544448	14.644682	293.198695	293.198647	293.198564	293.198742	4.1078048e-05	8.37448556e-05	0	100	0	0	3
1328	116	2.1971264	14.6557179	293.198685	293.198649	293.198564	293.198742	4.1078048e-05	8.37448556e-05	0	100	0	0	3
1329	116	2.1988164	14.6667539	293.198676	293.198651	293.198564	293.198742	4.09952159e-05	8.37448556e-05	0	100	0	0	3
1330	116	2.2	14.6777898	293.198663	293.198653	293.198564	293.198742	4.06640255e-05	8.37448556e-05	0	100	0	0	3
1331	116	2.20170999	14.6888257	293.19866	293.198655	293.198564	293.198742	4.01995008e-05	8.37448556e-05	0	100	0	0	3
1332	117	2.20343897	14.6998617	293.198659	293.198657	293.198564	293.198742	3.95259542e-05	8.37448556e-05	0	100	0	0	3
1333	117	2.20516128	14.7108976	293.198657	293.198659	293.198564	293.198742	3.86925231e-05	8.37448556e-05	0	100	0	0	3
1334	117	2.20686462	14.7219335	293.198654	293.198661	293.198566	293.198742	3.77423347e-05	8.37448556e-05	0	100	0	0	3
1335	117	2.20855083	14.7329695	293.19865	293.198663	293.198569	293.198742	3.68462291e-05	8.37448556e-05	0	100	0	0	3
1336	117	2.21022231	14.7440054	293.198648	293.198665	293.198572	293.198742	3.86033386e-05	8.37448556e-05	0	100	0	0	3
1337	117	2.211886	14.7550413	293.198642	293.198666	293.198574	293.198742	4.01466064e-05	8.37448556e-05	0	100	0	0	3
1338	117	2.21354344	14.7660773	293.198635	293.198668	293.198576	293.198742	4.14637413e-05	8.37448556e-05	0	100	0	0	3
1339	117	2.21519667	14.7771132	293.198627	293.198669	293.198578	293.198742	4.25641093e-05	8.37448556e-05	0	100	0	0	3
1340	117	2.21684807	14.7881491	293.198618	293.198669	293.19858	293.198742	4.33972666e-05	8.37448556e-05	0	100	0	0	3
1341	117	2.21850083	14.799185	293.198609	293.19867	293.198582	293.198742	4.40063847e-05	8.37448556e-05	0	100	0	0	3
1342	117	2.22015794	14.810221	293.198601	293.19867	293.198584	293.198742	4.43879497e-05	8.37448556e-05	0	100	0	0	3
1343	117	2.22182227	14.8212569	293.198594	293.198671	293.198588	293.198742	4.45561832e-05	8.37448556e-05	0	100	0	0	3
1344	117	2.22349659	14.8322928	293.198588	293.198671	293.198588	293.198742	4.45561832e-05	8.37448556e-05	0	100	0	0	3
1345	117	2.22518377	14.8433288	293.198582	293.19867	293.198582	293.198742	4.45561832e-05	8.37448556e-05	0	100	0	0	3
1346	118	2.22688656	14.8543647	293.198583	293.19867	293.198582	293.198742	4.45561832e-05	8.37448556e-05	0	100	0	0	3
1347	118	2.22861125	14.8654006	293.198585	293.198669	293.198582	293.198742	4.45561832e-05	8.37448556e-05	0	100	0	0	3
1348	118	2.23032159	14.8764366	293.198589	293.198669	293.198582	293.198742	4.45561832e-05	8.37448556e-05	0	100	0	0	3
1349	118	2.23200885	14.8874725	293.198593	293.198668	293.198582	293.198742	4.45561832e-05	8.37448556e-05	0	100	0	0	3
1350	118	2.2336754	14.8985084	293.198597	293.198667	293.198582	293.198742	4.45561832e-05	8.37448556e-05	0	100	0	0	3
1351	118	2.23532337	14.9095444	293.1986	293.198666	293.198582	293.198742	4.45561832e-05	8.37448556e-05	0	100	0	0	3
